0.529           ;                   1.12632e-112
0.53           ;                   2.11815e-112
0.531           ;                   3.98307e-112
0.532           ;                   7.48942e-112
0.533           ;                   1.40814e-111
0.534           ;                   2.64737e-111
0.535           ;                   4.97681e-111
0.536           ;                   9.35526e-111
0.537           ;                   1.75844e-110
0.538           ;                   3.30498e-110
0.539           ;                   6.21123e-110
0.54           ;                   1.16722e-109
0.541           ;                   2.1933e-109
0.542           ;                   4.12106e-109
0.543           ;                   7.7426e-109
0.544           ;                   1.45456e-108
0.545           ;                   2.73241e-108
0.546           ;                   5.13246e-108
0.547           ;                   9.63988e-108
0.548           ;                   1.81044e-107
0.549           ;                   3.39989e-107
0.55           ;                   6.38426e-107
0.551           ;                   1.19873e-106
0.552           ;                   2.25061e-106
0.553           ;                   4.22518e-106
0.554           ;                   7.93149e-106
0.555           ;                   1.48878e-105
0.556           ;                   2.79429e-105
0.557           ;                   5.24418e-105
0.558           ;                   9.84122e-105
0.559           ;                   1.84665e-104
0.56           ;                   3.46487e-104
0.561           ;                   6.50059e-104
0.562           ;                   1.2195e-103
0.563           ;                   2.28759e-103
0.564           ;                   4.29079e-103
0.565           ;                   8.04749e-103
0.566           ;                   1.5092e-102
0.567           ;                   2.83008e-102
0.568           ;                   5.30656e-102
0.569           ;                   9.94927e-102
0.57           ;                   1.86523e-101
0.571           ;                   3.49653e-101
0.572           ;                   6.55397e-101
0.573           ;                   1.22838e-100
0.574           ;                   2.30212e-100
0.575           ;                   4.31402e-100
0.576           ;                   8.0835e-100
0.577           ;                   1.51453e-99
0.578           ;                   2.8374e-99
0.579           ;                   5.31525e-99
0.58           ;                   9.95609e-99
0.581           ;                   1.86473e-98
0.582           ;                   3.49223e-98
0.583           ;                   6.5396e-98
0.584           ;                   1.2245e-97
0.585           ;                   2.29261e-97
0.586           ;                   4.29202e-97
0.587           ;                   8.03438e-97
0.588           ;                   1.50385e-96
0.589           ;                   2.81459e-96
0.59           ;                   5.26727e-96
0.591           ;                   9.85634e-96
0.592           ;                   1.84419e-95
0.593           ;                   3.45028e-95
0.594           ;                   6.4545e-95
0.595           ;                   1.20734e-94
0.596           ;                   2.25816e-94
0.597           ;                   4.22317e-94
0.598           ;                   7.89734e-94
0.599           ;                   1.47666e-93
0.6           ;                   2.76083e-93
0.601           ;                   5.16125e-93
0.602           ;                   9.64779e-93
0.603           ;                   1.80326e-92
0.604           ;                   3.37012e-92
0.605           ;                   6.29781e-92
0.606           ;                   1.17677e-91
0.607           ;                   2.19861e-91
0.608           ;                   4.10734e-91
0.609           ;                   7.67237e-91
0.61           ;                   1.43303e-90
0.611           ;                   2.6763e-90
0.612           ;                   4.99771e-90
0.613           ;                   9.33172e-90
0.614           ;                   1.74224e-89
0.615           ;                   3.25243e-89
0.616           ;                   6.07103e-89
0.617           ;                   1.13311e-88
0.618           ;                   2.11463e-88
0.619           ;                   3.94595e-88
0.62           ;                   7.36244e-88
0.621           ;                   1.37355e-87
0.622           ;                   2.56225e-87
0.623           ;                   4.77915e-87
0.624           ;                   8.91318e-87
